date,predicted_roberta,RateDiff,prev_decision,Employ_diff_year,Rsales_diff_year,Unemp_diff_year,Employ_diff_prev,GDP_diff_year,PCE_diff_prev,Unemp_diff_prev,Hsales_diff_year,GDP_diff_prev,Taylor,next_decision
1984-03-27,0.0,1.125,0,4240.0,2.0043169598760335,2.6000000000000005,484.0,7.899663970222691,0.33216224848291026,0.20000000000000018,23.843416370106763,2.0861826282885443,8.61649865454008,0
1984-05-22,0.0,0.0,1,4428.0,2.0043169598760335,2.499999999999999,363.0,8.57804511473276,0.37960268252562257,0.09999999999999964,0.1567398119122257,1.9547903421914072,9.824558550239486,1
1984-07-17,0.0,0.25,0,4458.0,2.0043169598760335,2.8999999999999995,381.0,8.57804511473276,0.23211074400902743,0.20000000000000018,-3.225806451612903,1.9547903421914072,10.224176884275552,0
1984-08-21,0.0,0.0,1,4352.0,2.0043169598760335,1.9000000000000004,310.0,7.9965319214381365,0.23574572841257493,-0.2999999999999998,2.145214521452145,1.7277615864994111,10.297359192018801,0
1984-10-02,0.0,0.0,0,4903.0,2.0043169598760335,2.0,243.0,7.9965319214381365,0.3295131908896834,0.0,-0.8741258741258742,1.7277615864994111,9.629025894916566,-1
1984-11-07,0.0,-0.5,0,4109.0,2.0043169598760335,1.4000000000000004,285.0,6.9007322261639175,0.15285466413285562,-0.10000000000000053,8.702531645569621,0.9640100468944803,9.295648918522156,-1
1984-12-18,0.0,-0.25,-1,4107.0,2.0043169598760335,1.2999999999999998,353.0,6.9007322261639175,0.22480716082993393,0.20000000000000018,-7.298136645962733,0.9640100468944803,9.368999985770929,0
1985-02-13,0.0,0.125,0,3699.0,2.0043169598760335,0.7000000000000002,265.0,5.575643773964916,0.3963201774200128,0.0,-6.657018813314037,0.8207729448110398,9.818297576940429,1
1985-03-26,0.0,0.125,1,3346.0,2.0043169598760335,0.5999999999999996,131.0,5.575643773964916,0.5604303450532836,0.09999999999999964,-2.0114942528735633,0.8207729448110398,10.173561329070756,0
1985-05-21,0.0,0.0,1,3246.0,2.0043169598760335,0.40000000000000036,196.0,4.55482226357266,0.35006070416835655,-0.09999999999999964,-2.97339593114241,0.9689792275401007,10.004006074984247,-1
1985-07-10,0.0,-0.0625,0,2980.0,2.0043169598760335,-0.20000000000000018,147.0,4.55482226357266,0.3443970031418661,-0.20000000000000018,14.603174603174605,0.9689792275401007,9.631482872381344,1
1985-08-20,0.0,0.0625,-1,2859.0,2.0043169598760335,0.09999999999999964,189.0,3.6839877313373326,0.3311723501194211,0.0,23.747980613893375,0.8804735728178982,9.778205361136537,0
1985-10-01,0.5,0.0,0,2808.0,2.0043169598760335,0.40000000000000036,192.0,3.6839877313373326,0.49068496429569197,0.3000000000000007,28.04232804232804,0.8804735728178982,9.562570509120281,0
1985-11-05,0.0,0.0,0,2604.0,2.0043169598760335,0.3000000000000007,188.0,4.262423409248015,0.20643112346168954,0.0,-4.657933042212519,1.527271422868788,10.211217743930476,-1
1985-12-17,-0.5,-0.25,0,2461.0,2.0043169598760335,0.20000000000000018,210.0,4.262423409248015,0.16044687425718238,0.09999999999999964,22.780569514237854,1.527271422868788,10.110924564364508,0
1986-02-12,-0.5,0.0,-1,2360.0,2.0043169598760335,0.5999999999999996,123.0,4.182460058948104,0.27224841681626805,0.2999999999999998,13.643410852713178,0.7434491447220174,9.90020549106666,1
1986-04-01,0.0,0.0625,0,2344.0,2.0043169598760335,0.0,115.0,4.182460058948104,0.2583119704115338,-0.5,6.744868035190615,0.7434491447220174,9.867102883072462,-1
1986-05-20,0.0,0.0625,-1,2083.0,2.0043169598760335,0.20000000000000018,187.0,4.1461071657290685,0.30449124587669263,0.10000000000000053,38.225806451612904,0.9337476298391348,9.425687407401874,-1
1986-07-09,0.0,-0.5,1,1696.0,2.0043169598760335,0.20000000000000018,-93.0,4.1461071657290685,0.1709335301658851,0.0,0.8310249307479225,0.9337476298391348,9.253088202235187,-1
1986-08-19,0.0,-0.5,-1,1825.0,2.0043169598760335,0.40000000000000036,318.0,3.70200454595495,0.3005623424471614,0.20000000000000018,-8.87728459530026,0.4502963552820644,9.008339025497733,0
1986-09-23,0.0,0.0,-1,1748.0,2.0043169598760335,0.1999999999999993,115.0,3.70200454595495,0.18173030449492739,0.09999999999999964,-14.46280991735537,0.4502963552820644,8.83757689526131,0
1986-11-05,0.0,0.0,0,1888.0,2.0043169598760335,0.09999999999999964,187.0,3.1191787285773867,0.3293211362542116,0.0,2.1374045801526718,0.9566680366350611,8.6478446540595,0
1986-12-16,0.0,0.0,0,1865.0,2.0043169598760335,0.09999999999999964,187.0,3.1191787285773867,0.3397573710073839,0.09999999999999964,-3.547066848567531,0.9566680366350611,8.924954106408906,0
1987-02-11,0.0,0.0,0,1946.0,2.0043169598760335,0.10000000000000053,169.0,2.907239667621413,0.12981062919975153,0.0,-3.2742155525238745,0.5363928796076678,8.513264969278286,0
1987-03-31,0.0,0.0,0,2072.0,2.0043169598760335,0.6000000000000005,241.0,2.907239667621413,0.24021962937543806,0.0,0.5494505494505495,0.5363928796076678,8.053117101868526,1
1987-05-19,0.0,0.25,1,2378.0,2.0043169598760335,0.7999999999999998,335.0,2.7115848244059064,0.29609945904906293,0.2999999999999998,-14.23570595099183,0.7418449354178872,7.9234886062640015,0
1987-07-07,0.0,0.0,1,2745.0,2.0043169598760335,1.0,172.0,2.7115848244059064,0.2807877131819484,0.09999999999999964,-12.5,0.7418449354178872,8.467077412541494,0
1987-08-18,0.5,0.0,0,2774.0,2.0043169598760335,0.9000000000000004,347.0,3.3536006728774934,0.27436388920209115,0.10000000000000053,-5.730659025787966,1.0781776439800335,8.565315908022217,1
1987-09-22,1.0,0.0625,0,2832.0,2.0043169598760335,0.9000000000000004,173.0,3.3536006728774934,0.2586206896551689,0.09999999999999964,5.797101449275362,1.0781776439800335,8.684081349814335,0
1987-11-03,0.5,-0.5,0,2713.0,2.0043169598760335,1.0999999999999996,227.0,3.261985972320843,0.3968032191359767,0.09999999999999964,-12.7129750982962,0.8671780251486915,9.034810938069743,0
1987-12-16,1.0,0.0,-1,3064.0,2.0043169598760335,1.1000000000000005,234.0,3.261985972320843,0.42677948489571155,0.20000000000000018,-11.598302687411598,0.8671780251486915,9.169386983877416,0
1988-02-10,0.0,-0.125,0,3075.0,2.0043169598760335,0.8999999999999995,92.0,4.474555651430424,0.2101963676592555,0.0,-17.48942172073343,1.7169568645530826,9.752104917331234,1
1988-03-29,0.0,0.25,-1,3295.0,2.0043169598760335,0.8999999999999995,461.0,4.474555651430424,0.47286978601263135,0.0,-9.426229508196721,1.7169568645530826,10.11283478618536,0
1988-05-17,0.0,0.0,1,3233.0,2.0043169598760335,0.8999999999999995,243.0,4.241257896544846,0.4276472093278165,0.2999999999999998,-4.8979591836734695,0.516882540508269,10.19985339240289,1
1988-06-30,0.0,0.0625,0,3234.0,2.0043169598760335,0.7000000000000002,230.0,4.241257896544846,0.4858785849468682,-0.1999999999999993,5.0691244239631335,0.516882540508269,10.296106642124322,1
1988-08-16,0.0,0.0,1,3303.0,2.0043169598760335,0.6999999999999993,224.0,4.484493225777186,0.4223293085711224,0.0,3.1914893617021276,1.3140322788294971,10.901472073969384,0
1988-09-20,0.0,0.0,0,3254.0,2.0043169598760335,0.40000000000000036,124.0,4.484493225777186,0.4079725382361997,-0.1999999999999993,4.71841704718417,1.3140322788294971,11.134473855537774,0
1988-11-01,0.0,0.0,0,3366.0,2.0043169598760335,0.5,339.0,4.193200105129616,0.5356473297980686,0.1999999999999993,5.555555555555555,0.5859696453140972,10.919029014039001,1
1988-12-14,0.0,0.3125,1,3245.0,2.0043169598760335,0.5,341.0,4.193200105129616,0.38005931766920387,0.10000000000000053,0.48,0.5859696453140972,11.062559105013996,1
1989-02-08,0.0,0.125,1,3408.0,2.0043169598760335,0.2999999999999998,263.0,3.799338836732078,0.3317100712823687,-0.10000000000000053,22.905982905982906,1.3324560563641779,11.643171573859417,0
1989-03-28,0.0,0.0,1,3213.0,2.0043169598760335,0.5,266.0,3.799338836732078,0.5064715813168329,0.20000000000000018,-6.184012066365008,1.3324560563641779,11.695658456844201,1
1989-05-16,0.0,0.0625,0,3059.0,2.0043169598760335,0.20000000000000018,170.0,4.315163209999848,0.2984449447615172,-0.20000000000000018,-13.01859799713877,1.016394950898879,11.689676788494927,0
1989-07-06,0.0,-0.25,-1,2701.0,2.0043169598760335,0.10000000000000053,114.0,4.315163209999848,0.29829520819964456,-0.09999999999999964,-10.460251046025103,1.016394950898879,11.389627076032566,-1
1989-08-22,0.0,0.0,-1,2519.0,2.0043169598760335,0.20000000000000018,42.0,3.7479108262349077,0.2662839555271272,0.09999999999999964,7.658321060382916,0.7630996574299758,11.124699020151853,0
1989-10-03,0.0,0.0,0,2446.0,2.0043169598760335,0.39999999999999947,51.0,3.7479108262349077,0.13932847117104025,0.0,1.308139534883721,0.7630996574299758,10.719129053833802,-1
1989-11-14,0.5,0.0,-1,2200.0,2.0043169598760335,0.10000000000000053,107.0,3.9075419072247026,0.3469776869299314,0.0,-10.167130919220057,0.7407356250722936,10.387157500856347,-1
1989-12-19,0.5,-0.25,0,2135.0,2.0043169598760335,-0.10000000000000053,276.0,3.9075419072247026,0.3628956332700034,-0.10000000000000053,8.9171974522293,0.7407356250722936,10.360547428168758,0
1990-02-07,0.5,0.0,-1,2027.0,2.0043169598760335,0.0,352.0,2.743211930028766,0.2840764114515141,0.0,-13.76912378303199,0.19698105538052632,9.969183830253556,0
1990-03-27,0.0,0.0,0,2005.0,2.0043169598760335,-0.09999999999999964,244.0,2.743211930028766,0.3850459680428754,0.10000000000000053,-4.983922829581994,0.19698105538052632,9.781302594121323,0
1990-05-15,0.0,0.0,0,1879.0,2.0043169598760335,-0.20000000000000018,34.0,2.821006526483298,0.48093092083136185,-0.20000000000000018,-10.855263157894738,1.0928820446238512,10.583463085609647,0
1990-07-03,0.0,0.0,0,1920.0,2.0043169598760335,-0.20000000000000018,163.0,2.821006526483298,0.30534605886671534,0.0,-18.597560975609756,1.0928820446238512,10.535430273829633,0
1990-08-21,0.0,0.0,0,1754.0,2.0043169598760335,-0.2999999999999998,-34.0,2.4127049641931224,0.38925392996755326,-0.2999999999999998,-25.85499316005472,0.36297003021481544,10.552955824828764,0
1990-10-02,0.0,0.0,0,1489.0,2.0043169598760335,-0.5,-214.0,2.4127049641931224,0.41652204095800477,-0.20000000000000018,-24.2467718794835,0.36297003021481544,10.977139521358172,-1
1990-11-13,0.0,-0.25,0,897.0,2.0043169598760335,-0.6000000000000005,-148.0,1.7273622503686816,0.3489539611212669,0.0,-27.906976744186046,0.06658167932799453,10.686103047074077,-1
1990-12-18,0.0,-0.25,-1,468.0,2.0043169598760335,-0.7999999999999998,-153.0,1.7273622503686816,0.33953907979987474,-0.2999999999999998,-27.923976608187136,0.06658167932799453,10.649673540098934,-1
1991-02-06,0.0,0.0,-1,-138.0,2.0043169598760335,-1.0,-122.0,0.6030627340393421,0.13878457368644623,-0.10000000000000053,-35.32258064516129,-0.9104045569679944,9.431087467027785,0
1991-03-26,0.0,0.0,0,-701.0,2.0043169598760335,-1.2999999999999998,-319.0,0.6030627340393421,0.49893202458788766,-0.1999999999999993,-18.44331641285956,-0.9104045569679944,9.608122640494663,0
1991-05-14,1.0,0.0,0,-1319.0,2.0043169598760335,-1.2999999999999998,-217.0,-0.9501973946258376,0.20871422330803593,0.09999999999999964,-6.273062730627306,-0.4679406451076106,8.327322856386573,0
1991-07-03,1.0,0.0,0,-1584.0,2.0043169598760335,-1.5,-102.0,-0.9501973946258376,0.39800193361263275,-0.20000000000000018,-3.1835205992509366,-0.4679406451076106,8.319382039868922,-1
1991-08-20,0.0,0.0,-1,-1533.0,2.0043169598760335,-1.2999999999999998,-47.0,-0.5389307958117143,0.21666907410082015,0.10000000000000053,-5.719557195571956,0.7796890568610202,8.14493748558327,-1
1991-10-01,0.0,0.0,-1,-1308.0,2.0043169598760335,-1.2000000000000002,11.0,-0.5389307958117143,0.27462000255461133,-0.10000000000000053,-0.3787878787878788,0.7796890568610202,8.226080929064514,-1
1991-11-05,0.0,-0.25,-1,-1012.0,2.0043169598760335,-1.0999999999999996,27.0,-0.10280887034219573,0.39965607286159743,-0.09999999999999964,12.688172043010754,0.505358686516086,8.041846704182745,0
1991-12-17,0.0,-0.5,0,-919.0,2.0043169598760335,-0.7999999999999998,-60.0,-0.10280887034219573,0.2204424708587787,0.0,16.63286004056795,0.505358686516086,7.85770273283685,0
1992-02-05,0.0,0.0,0,-683.0,2.0043169598760335,-0.8999999999999995,34.0,1.1664011655910604,0.2463987869598274,0.0,68.5785536159601,0.34854484461858143,8.002410987680033,0
1992-03-31,0.0,0.0,0,-418.0,2.0043169598760335,-0.8000000000000007,-54.0,1.1664011655910604,0.27257830717841225,-0.10000000000000053,32.572614107883815,0.34854484461858143,7.652794254146329,0
1992-05-19,0.0,0.0,0,164.0,2.0043169598760335,-0.7000000000000002,155.0,2.85893691224886,0.24916162597548958,0.0,7.480314960629922,1.1972522099874336,8.003503562144164,-1
1992-07-01,0.0,-0.5,0,399.0,2.0043169598760335,-0.6999999999999993,133.0,2.85893691224886,0.14022404686597573,-0.1999999999999993,7.156673114119923,1.1972522099874336,8.201509822783272,0
1992-08-18,0.0,0.0,-1,509.0,2.0043169598760335,-0.9000000000000004,82.0,3.1698358145113756,0.07779316353678396,0.09999999999999964,22.700587084148726,1.0843032755055897,7.823235457731263,0
1992-10-06,0.0,0.0,0,621.0,2.0043169598760335,-0.6999999999999993,33.0,3.1698358145113756,0.09137936375181596,0.0,33.47022587268994,1.0843032755055897,7.653887474192906,0
1992-11-17,0.0,0.0,0,774.0,2.0043169598760335,-0.2999999999999998,180.0,3.6653854414522833,0.1624758220502963,0.2999999999999998,18.51145038167939,0.9881101865980487,7.4693199320078865,0
1992-12-22,0.0,0.0,0,978.0,2.0043169598760335,-0.40000000000000036,144.0,3.6653854414522833,0.38467480302795487,-0.10000000000000053,6.782608695652175,0.9881101865980487,7.721656202729255,0
1993-02-03,0.0,0.0,0,1169.0,2.0043169598760335,-0.10000000000000053,223.0,4.382645388993275,0.18580795749452453,0.0,16.48745519713262,1.042855599404867,7.881657907719067,0
1993-03-23,0.5,0.0,0,1731.0,2.4763673193787983,0.3000000000000007,250.0,4.382645388993275,0.2912234450200756,0.20000000000000018,-5.477308294209703,1.042855599404867,7.910329190769282,0
1993-05-18,0.5,0.0,0,1780.0,4.026033379599851,0.3000000000000007,303.0,3.3199058070509913,0.21813078694876314,-0.09999999999999964,28.388278388278387,0.16694372234021257,7.505092202111976,0
1993-07-07,0.25,0.0,0,2034.0,4.151271279377773,0.7999999999999998,181.0,3.3199058070509913,0.3384377229060099,0.09999999999999964,9.563758389261745,0.16694372234021257,7.7522440485684445,0
1993-08-17,0.0,0.0,0,2261.0,5.072074191055409,0.7999999999999998,309.0,2.806668207145946,0.0952899537163118,0.09999999999999964,4.4657097288676235,0.5821709439287474,7.748372182984763,0
1993-09-21,-0.5,0.0,0,2287.0,4.717392763643686,0.7999999999999998,149.0,2.806668207145946,0.20702056605767294,0.10000000000000053,1.4150943396226416,0.5821709439287474,7.485840685803767,0
1993-11-16,-0.25,0.0,0,2598.0,4.313487746339681,0.5,278.0,2.2865117406066107,0.1505162708088659,-0.09999999999999964,13.365539452495975,0.477154822775699,7.530351093865152,0
1993-12-21,-0.4,0.0,0,2710.0,5.151238158550773,0.8000000000000007,256.0,2.2865117406066107,0.16381616519884706,0.20000000000000018,25.2442996742671,0.477154822775699,7.191114754958585,1
1994-02-04,-0.3333333333333333,0.25,0,2804.0,3.200815494393476,0.7000000000000002,275.0,2.607710759938204,0.044897409419478194,-0.09999999999999964,3.859060402684564,1.360149302911899,7.388441221335287,0
1994-03-22,0.0,0.25,0,2735.0,5.59161216993098,0.5,181.0,2.607710759938204,0.07928316055587559,0.0,13.57615894039735,1.360149302911899,7.063646104049846,1
1994-04-18,0.25,0.25,0,3248.0,8.313304114237239,0.5,461.0,2.607710759938204,0.21673492571222985,0.09999999999999964,24.086378737541526,1.360149302911899,7.102982271913232,1
1994-05-17,0.0,0.5,1,3292.0,5.920447796408842,0.6999999999999993,347.0,3.4307069360431757,0.34005995793996546,0.09999999999999964,-1.2838801711840229,0.9703629882517011,7.451413489717271,0
1994-07-06,0.0,0.0,1,3486.0,5.765290005912703,0.9000000000000004,314.0,3.4307069360431757,0.2226312039895385,0.0,-4.900459418070445,0.9703629882517011,7.059080570363751,0
1994-08-16,0.0,0.5,0,3547.0,4.375529652547929,0.8000000000000007,370.0,4.2256106898322665,0.2221366584723006,0.0,-4.122137404580153,1.3551826308451322,7.607126773093295,0
1994-09-27,-0.2,0.0,1,3690.0,5.492876488405263,0.7999999999999998,292.0,4.2256106898322665,0.20982327560729935,0.09999999999999964,1.7054263565891472,1.3551826308451322,7.611417183221184,1
1994-11-15,-0.2,0.75,0,3724.0,6.3491684380647575,1.0,203.0,4.337048254936141,0.15170707278992904,0.10000000000000053,1.5625,0.5845845553328577,7.4700375210947305,0
1994-12-20,0.0,0.0,1,3883.0,5.368305423624338,1.0,415.0,4.337048254936141,0.23530449872788003,0.20000000000000018,-15.99479843953186,0.5845845553328577,7.579442120288399,0
1995-02-01,0.0,0.5,0,3851.0,4.947060254770071,1.0,302.0,4.116167021429891,0.03368384054364305,0.09999999999999964,-22.536945812807883,1.1455701559946796,7.715810172538697,0
1995-03-28,0.0,0.0,0,3913.0,2.553762392455715,1.1999999999999993,188.0,4.116167021429891,0.24888368347849715,0.1999999999999993,-18.513119533527696,1.1455701559946796,7.9583650681110285,0
1995-05-23,0.6,0.0,0,3478.0,1.7220984714647822,0.6000000000000005,158.0,3.481405627291996,0.24494437721432946,-0.39999999999999947,-10.260115606936417,0.35478050754205265,7.592207567680371,-1
1995-07-06,0.4,-0.25,0,3048.0,3.26387452998522,0.5,235.0,3.481405627291996,0.1697743597184796,0.0,16.74718196457327,0.35478050754205265,7.637697126993292,0
1995-08-22,0.0,0.0,-1,2770.0,2.857799394891042,0.39999999999999947,92.0,2.4023751008017036,0.08691621277089216,-0.10000000000000053,21.81528662420382,0.2983228460971292,7.262998196523609,0
1995-09-26,0.0,0.0,0,2740.0,2.5946997030071475,0.2999999999999998,262.0,2.4023751008017036,0.1577606669368301,0.0,6.859756097560976,0.2983228460971292,7.183437244602436,0
1995-11-15,0.2,0.0,0,2572.0,0.55022383255229,0.2999999999999998,149.0,2.6733258155179764,0.13118629896059217,0.09999999999999964,-2.6573426573426575,0.8507255022384287,7.4529615769591215,-1
1995-12-19,0.3333333333333333,-0.25,0,2296.0,1.8217682176821768,0.0,139.0,2.6733258155179764,0.2433125053989417,-0.09999999999999964,2.786377708978328,0.8507255022384287,7.465202875593714,-1
1996-01-31,0.2,-0.25,-1,2151.0,2.2436280962067725,-0.09999999999999964,157.0,2.199791629949528,0.06463010039209173,0.0,12.71860095389507,0.6790820510536362,7.283538641965808,0
1996-03-26,0.25,0.0,-1,2042.0,4.03264449295314,-0.09999999999999964,416.0,2.199791629949528,0.11322918159668587,0.09999999999999964,37.567084078711986,0.6790820510536362,7.2487517307519305,0
1996-05-21,0.42857142857142855,0.0,0,2091.0,3.8457472514195965,0.20000000000000018,166.0,2.6013098466592353,0.23162710895053779,-0.09999999999999964,18.51851851851852,0.7490501226268079,7.207921089140413,0
1996-07-03,0.125,0.0,0,2439.0,3.62891140151061,0.0,333.0,2.6013098466592353,0.17379660099434432,0.0,10.682492581602373,0.7490501226268079,7.06575486743413,0
1996-08-20,-0.125,0.0,0,2638.0,2.610100829572703,0.20000000000000018,245.0,4.0023794842237175,0.0767929009229398,-0.20000000000000018,0.6535947712418301,1.667944101891285,7.502581831207984,0
1996-09-24,0.3333333333333333,0.0,0,2562.0,1.897548660314358,0.6000000000000005,186.0,4.0023794842237175,0.18757193810124734,0.40000000000000036,17.83166904422254,1.667944101891285,7.548056071153654,0
1996-11-13,0.2,0.0,0,2634.0,4.033741075217582,0.2999999999999998,261.0,4.050134887177732,0.30326219425785594,0.0,3.4482758620689653,0.8970337411311239,7.617139949288676,0
1996-12-17,0.23076923076923078,0.0,0,2781.0,2.5574354932565315,0.1999999999999993,286.0,4.050134887177732,0.23735518508052011,-0.20000000000000018,16.114457831325304,0.8970337411311239,7.608055991941572,0
1997-02-05,0.29411764705882354,0.0,0,3045.0,3.9249551539590533,0.2999999999999998,218.0,4.421452442981122,0.03800622175926722,0.10000000000000053,16.246498599439775,1.0383695301930125,7.640578811907098,1
1997-03-25,0.15384615384615385,0.25,0,2941.0,3.1978593205097274,0.2999999999999998,312.0,4.421452442981122,0.10693983227332642,0.09999999999999964,4.161248374512354,1.0383695301930125,7.63098014597675,0
1997-05-20,0.0,0.0,1,3128.0,2.1428831121614254,0.5,295.0,4.314068944306982,0.23846261747788958,0.10000000000000053,1.0869565217391304,0.6454431985977485,7.634090155419827,0
1997-07-02,0.09090909090909091,0.0,0,3062.0,0.8091164795117823,0.6999999999999993,267.0,4.314068944306982,0.07262569832403172,0.1999999999999993,1.876675603217158,0.6454431985977485,7.571794741707656,0
1997-08-19,0.23076923076923078,0.0,0,3097.0,3.4777307661603447,0.5999999999999996,296.0,4.311271715951879,0.14793725227487653,0.09999999999999964,4.545454545454546,1.6652178305558363,8.057089573402266,0
1997-09-30,0.38095238095238093,0.0,0,2891.0,3.6132585445245295,0.2999999999999998,-20.0,4.311271715951879,0.06828506926057945,0.10000000000000053,-1.331719128329298,1.6652178305558363,7.874979358503989,0
1997-11-12,-0.1,0.0,0,3261.0,1.8449207428346512,0.5,347.0,4.674702492340355,0.2075844966424265,0.20000000000000018,11.11111111111111,1.2485689750959301,7.699134392007351,0
1997-12-16,0.18181818181818182,0.0,0,3280.0,2.35432691962394,0.8000000000000007,305.0,4.674702492340355,0.15154253618251096,0.10000000000000053,12.062256809338521,1.2485689750959301,7.568639246324165,0
1998-02-04,0.24,0.0,0,3450.0,1.9643226510509912,0.7000000000000002,262.0,4.483552816031212,0.05828638041575866,0.10000000000000053,5.0602409638554215,0.8538602727445539,7.4099806946051245,0
1998-03-31,0.19047619047619047,0.0,0,3344.0,1.3191359730221817,0.6000000000000005,206.0,4.483552816031212,0.15256588072121977,0.0,8.114856429463172,0.8538602727445539,7.479339419720941,0
1998-05-19,0.0625,0.0,0,3163.0,3.5729540406629083,0.7999999999999998,283.0,4.855526883310865,0.10654195262342009,0.40000000000000036,16.397849462365592,1.0037531320823374,7.131323780976266,0
1998-07-01,0.5454545454545454,0.0,0,3296.0,4.579752973073778,0.5,400.0,4.855526883310865,0.09657570155349933,-0.10000000000000053,16.710526315789473,1.0037531320823374,7.113010218831867,0
1998-08-18,0.2222222222222222,0.0,0,3096.0,2.0261882552618475,0.40000000000000036,130.0,4.092790086335225,-0.12542727974419476,0.0,8.819875776397515,0.9256878799963015,6.7187809149848725,0
1998-09-29,-0.1111111111111111,-0.25,0,3455.0,1.4431471547280952,0.2999999999999998,339.0,4.092790086335225,0.2815307544748316,0.0,3.8036809815950923,0.9256878799963015,7.041562724480671,-1
1998-10-15,0.15384615384615385,-0.25,-1,3168.0,2.1200646728213166,0.3000000000000007,198.0,4.092790086335225,0.19541732608545503,-0.09999999999999964,2.857142857142857,0.9256878799963015,7.399638692420299,-1
1998-11-17,0.0,-0.25,-1,3026.0,3.9862837548221175,0.20000000000000018,205.0,4.103452727565772,-0.0164819316823938,0.09999999999999964,11.625,1.258940271371036,7.194773727501055,0
1998-12-22,0.18181818181818182,0.0,-1,2995.0,4.4600065959820645,0.1999999999999993,274.0,4.103452727565772,0.19506834260594258,0.09999999999999964,15.162037037037038,1.258940271371036,7.260750344996343,0
1999-02-03,0.1935483870967742,0.0,0,3048.0,4.952372953716729,0.2999999999999998,375.0,4.883126568525761,0.17272104180944559,0.0,19.672131147540984,1.6091965709581424,7.698170740250229,0
1999-03-30,0.391304347826087,0.0,0,3099.0,5.932944096773066,0.1999999999999993,414.0,4.883126568525761,0.14231758716954052,-0.10000000000000053,-2.0785219399538106,1.6091965709581424,7.682613941339085,0
1999-05-18,0.42105263157894735,0.0,0,3151.0,4.6016592091607045,0.0,364.0,4.81633679273398,0.03007313239013816,-0.09999999999999964,6.0046189376443415,0.9394337487217288,7.29933827242475,1
1999-06-30,0.3333333333333333,0.25,0,2963.0,5.24817733517143,0.20000000000000018,212.0,4.81633679273398,0.25691132459651,0.09999999999999964,0.11273957158962795,0.9394337487217288,7.410009635100868,1
1999-08-24,0.15,0.25,1,3214.0,6.166822481302243,0.20000000000000018,334.0,4.721885912228042,0.053108190917139614,0.0,2.73972602739726,0.8347428958686558,7.504298428312971,0
1999-10-05,0.16666666666666666,0.0,1,3036.0,6.73671368452797,0.39999999999999947,212.0,4.721885912228042,0.048909056326931724,0.0,-4.398148148148148,0.8347428958686558,7.1276099426407225,1
1999-11-16,0.25,0.25,0,3229.0,5.2471179706188416,0.40000000000000036,398.0,4.791118246732282,0.2647945465902711,0.10000000000000053,-2.3516237402015676,1.3258832295057676,7.600247819485525,0
1999-12-21,0.3333333333333333,0.0,1,3242.0,5.693672875788455,0.3000000000000007,287.0,4.791118246732282,0.17064615301270442,0.0,-13.266331658291458,1.3258832295057676,7.563162501752496,1
2000-02-02,0.3157894736842105,0.25,0,3181.0,6.61122855218496,0.40000000000000036,314.0,4.8235742707329665,0.1269686900613152,0.09999999999999964,-8.008429926238145,1.640667086568373,7.812234108565324,1
2000-03-21,0.4482758620689655,0.25,1,3002.0,5.618481848184818,0.3000000000000007,111.0,4.8235742707329665,0.24012518886250442,-0.09999999999999964,0.9433962264150944,1.640667086568373,7.96084606329946,1
2000-05-16,0.2,0.5,1,3286.0,4.21392243701786,0.5,279.0,4.2247448612330425,0.20560370892963994,0.20000000000000018,-8.387799564270153,0.3627934087263742,8.095987528028964,0
2000-06-28,0.1111111111111111,0.0,1,3296.0,3.3039001661724936,0.20000000000000018,222.0,4.2247448612330425,0.06571183349426911,-0.20000000000000018,-3.4909909909909906,0.3627934087263742,7.804485511007662,0
2000-08-22,0.08333333333333333,0.0,0,2804.0,2.214409199510499,0.2999999999999998,166.0,5.244456811135502,0.07630828547331507,0.0,-1.4444444444444444,1.8212878131352737,8.227316099658264,0
2000-10-03,0.2,0.0,0,2662.0,1.4749603488021166,0.10000000000000053,5.0,5.244456811135502,0.12812812812813298,-0.09999999999999964,-5.039193729003359,1.8212878131352737,8.423005890269952,0
2000-11-15,0.0,0.0,0,2173.0,2.2433242804219553,0.19999999999999973,-4.0,3.973172352551904,0.242598739019744,0.0,6.9954128440366965,0.10193258635609581,7.964257499867276,0
2000-12-19,-0.2,0.0,0,2087.0,0.7067362386633025,0.19999999999999973,201.0,3.973172352551904,0.13962208954430538,0.0,1.9698725376593278,0.10193258635609581,7.916941220544898,-1
2001-01-03,0.0,-0.5,0,2087.0,0.7067362386633025,0.19999999999999973,201.0,3.973172352551904,0.17660806288839903,0.0,1.9698725376593278,0.10193258635609581,8.039943249614808,-1
2001-01-31,-0.05,-0.5,-1,1938.0,-1.197840759112034,0.10000000000000009,165.0,2.905594309508691,0.17660806288839903,0.0,12.600229095074456,0.5970387927816617,8.039943249614808,-1
2001-03-20,0.07692307692307693,-0.5,-1,1665.0,-1.0111741619378547,-0.10000000000000053,87.0,2.905594309508691,0.372111501026294,0.0,12.5,0.5970387927816617,8.063736144944631,0
2001-04-18,0.09090909090909091,-0.5,0,1148.0,-2.4519825266729223,-0.2999999999999998,-32.0,2.905594309508691,0.1767903319436386,-0.09999999999999964,4.333333333333334,0.5970387927816617,8.109723462824876,-1
2001-05-15,-0.05,-0.5,-1,572.0,0.3713768687066123,-0.6000000000000005,-297.0,2.19750518567068,0.10404319768206705,-0.10000000000000053,8.085612366230679,-0.32779880764017266,7.391179764617118,-1
